procedure_code,procedure_descrption,category,proc_sk
80047,Renal panel,Lab,6716
52000,Cystoscopy,Procedure,6717
88305,Pathology tissue exam,Lab,6718
50360,Dialysis access procedure,Procedure,6719
20610,"Arthrocentesis, small joint",Procedure,6720
80048,Thyroid panel,Lab,6721
35301,Bypass graft,Surgery,6722
35301,Bypass graft,Surgery,6723
95810,Nerve conduction study,Diagnostic,6724
87070,"Culture, bacterial",Lab,6725
90792,Rheumatology consult,Evaluation & Management,6726
87070,"Culture, bacteria, other",Lab,6727
99214,Office visit extended,Evaluation & Management,6728
00520,Anesthesia for procedures,Procedure,6729
80048,Thyroid panel,Lab,6730
95117,Allergy injection,Procedure,6731
88305,Pathology tissue exam,Lab,6732
99214,Office/outpatient visit EST - extended,Evaluation & Management,6733
88305,Pathology tissue exam,Lab,6734
92511,Nasopharyngoscopy,Diagnostic,6735
15734,Scar revision,Procedure,6736
93306,Unknown Procedure,Imaging,6737
88305,Pathology tissue exam,Lab,6738
17000,Destruction benign lesion,Procedure,6739
80048,Thyroid panel,Lab,6740
11102,Skin lesion excision,Procedure,6741
92511,Speech audiometry,Diagnostic,6742
A0425,Unknown Procedure,Procedure,6743
31231,"Nasal endoscopy, dx",Procedure,6744
80047,Unknown Procedure,Lab,6745
93000,"Electrocardiogram, complete",Diagnostic,6746
99214,Office/outpatient visit EST - extended,Evaluation & Management,6747
90791,Psychiatric diagnostic eval,Evaluation & Management,6748
17000,Destruction benign lesion,Procedure,6749
88305,Pathology tissue exam,Lab,6750
99214,"Office/outpatient visit, est",Evaluation & Management,6751
67028,Retinal surgery,Surgery,6752
70450,CT Head without contrast,Imaging,6753
15734,Scar revision,Procedure,6754
80050,General health panel,Lab,6755
80047,Unknown Procedure,Lab,6756
90792,Rheumatology consult,Evaluation & Management,6757
00520,Anesthesia for procedures,Procedure,6758
90791,Psychiatric diagnostic eval,Evaluation & Management,6759
90792,Rheumatology consult,Evaluation & Management,6760
90792,Unknown Procedure,Evaluation & Management,6761
54520,Orchiectomy,Surgery,6762
A0425,Ambulance service,Procedure,6763
96372,Therapeutic injection,Procedure,6764
80048,Thyroid panel,Lab,6765
90792,Rheumatology consult,Evaluation & Management,6766
70450,CT Head without contrast,Imaging,6767
67028,Retinal surgery,Surgery,6768
99213,Office/outpatient visit EST,Evaluation & Management,6769
92511,Speech audiometry,Diagnostic,6770
27447,Knee replacement,Surgery,6771
71020,Chest X-ray,Imaging,6772
94010,Pulmonary function test,Diagnostic,6773
96413,Chemotherapy administration,Procedure,6774
50360,Dialysis access procedure,Procedure,6775
99213,Pediatric office visit,Evaluation & Management,6776
00520,Anesthesia for procedures,Procedure,6777
80048,Thyroid panel,Lab,6778
A0425,Ambulance service,Procedure,6779
80047,Renal panel,Lab,6780
17000,Destruction benign lesion,Procedure,6781
93000,Electrocardiogram,Diagnostic,6782
95810,Nerve conduction study,Diagnostic,6783
71020,Chest x-ray,Imaging,6784
94010,Pulmonary function test,Diagnostic,6785
12001,Simple repair of wound,Procedure,6786
90791,Psychiatric diagnostic eval,Evaluation & Management,6787
54520,Orchiectomy,Surgery,6788
71020,Chest X-ray,Imaging,6789
12001,Simple repair of wound,Procedure,6790
88305,Pathology tissue exam,Lab,6791
20610,"Arthrocentesis, small joint",Procedure,6792
71020,Chest X-ray,Imaging,6793
54520,Orchiectomy,Surgery,6794
31231,Nasal polypectomy,Procedure,6795
11102,Skin lesion excision,Procedure,6796
99213,Office/outpatient visit EST,Evaluation & Management,6797
94010,Pulmonary function test,Diagnostic,6798
58150,Cesarean delivery,Surgery,6799
99213,Office/outpatient visit EST,Evaluation & Management,6800
49900,Appendectomy,Surgery,6801
35301,Bypass graft,Surgery,6802
52000,Cystoscopy,Procedure,6803
90792,Rheumatology consult,Evaluation & Management,6804
70450,CT Head without contrast,Imaging,6805
70450,CT Head without contrast,Imaging,6806
49900,Appendectomy,Surgery,6807
96413,Chemotherapy administration,Procedure,6808
50360,Dialysis access procedure,Procedure,6809
90791,Psychiatric diagnostic eval,Evaluation & Management,6810
11721,Debridement nail,Procedure,6811
95117,Allergy injection,Procedure,6812
88305,Pathology tissue exam,Lab,6813
93306,Unknown Procedure,Imaging,6814
99213,Office visit,Evaluation & Management,6815
11721,Debridement nail,Procedure,6816
92511,Speech audiometry,Diagnostic,6817
90471,Immunization administration,Preventive,6818
87070,"Culture, bacterial",Lab,6819
88305,Pathology tissue exam,Lab,6820
31500,Intubation,Procedure,6821
67028,Retinal surgery,Surgery,6822
00520,Anesthesia for procedures,Procedure,6823
93000,"Electrocardiogram, complete",Diagnostic,6824
92014,Ophthalmology exam,Evaluation & Management,6825
99213,Pediatric office visit,Evaluation & Management,6826
94010,Breathing capacity test,Diagnostic,6827
96372,Therapeutic injection,Procedure,6828
88305,Pathology tissue exam,Lab,6829
11102,Skin lesion excision,Procedure,6830
99213,Pediatric office visit,Evaluation & Management,6831
11102,Skin lesion excision,Procedure,6832
20610,"Arthrocentesis, small joint",Procedure,6833
99285,Emergency department visit - high severity,Emergency,6834
80050,General health panel,Lab,6835
99213,Office/outpatient visit EST,Evaluation & Management,6836
49900,Repair of abdominal wall,Surgery,6837
71020,Chest X-ray,Imaging,6838
99213,Office visit,Evaluation & Management,6839
99213,Pediatric office visit,Evaluation & Management,6840
35301,Bypass graft,Surgery,6841
76830,Pelvic ultrasound,Imaging,6842
95810,Nerve conduction study,Diagnostic,6843
80048,Thyroid panel,Lab,6844
11721,Debridement nail,Procedure,6845
96413,Unknown Procedure,Procedure,6846
99214,Office visit extended,Evaluation & Management,6847
15734,Scar revision,Procedure,6848
58150,Cesarean delivery,Surgery,6849
90471,Immunization administration,Preventive,6850
A0425,Ambulance service,Procedure,6851
00520,Anesthesia for procedures,Procedure,6852
17000,Destruction benign lesion,Procedure,6853
90471,Immunization administration,Preventive,6854
90791,Psychiatric diagnostic eval,Evaluation & Management,6855
99213,Office/outpatient visit EST,Evaluation & Management,6856
80047,Renal panel,Lab,6857
95816,EEG,Diagnostic,6858
92511,Speech audiometry,Diagnostic,6859
00520,Unknown Procedure,Procedure,6860
95117,Allergy injection,Procedure,6861
90791,Psychiatric diagnostic eval,Evaluation & Management,6862
58150,Total hysterectomy,Surgery,6863
88305,Pathology tissue exam,Lab,6864
96413,Chemotherapy administration,Procedure,6865
90791,Psychiatric diagnostic eval,Evaluation & Management,6866
88305,Pathology tissue exam,Lab,6867
95117,Immunotherapy injections,Procedure,6868
71020,Chest X-ray,Imaging,6869
92014,Ophthalmology exam,Evaluation & Management,6870
54520,Orchiectomy,Surgery,6871
92014,Ophthalmology exam,Evaluation & Management,6872
54520,Orchiectomy,Surgery,6873
00520,Anesthesia for procedures,Procedure,6874
71020,Chest X-ray,Imaging,6875
90791,Psychiatric diagnostic eval,Evaluation & Management,6876
31231,"Nasal endoscopy, dx",Procedure,6877
90792,Rheumatology consult,Evaluation & Management,6878
99214,Office visit extended,Evaluation & Management,6879
15734,"Muscle-skin graft, trunk",Procedure,6880
70450,Ct head/brain w/o dye,Imaging,6881
88305,Pathology tissue exam,Lab,6882
87070,"Culture, bacterial",Lab,6883
93000,Electrocardiogram,Diagnostic,6884
99213,Office visit,Evaluation & Management,6885
80050,General health panel,Lab,6886
49900,Appendectomy,Surgery,6887
80047,Renal panel,Lab,6888
99213,Pediatric office visit,Evaluation & Management,6889
76830,Pelvic ultrasound,Imaging,6890
88305,Pathology tissue exam,Lab,6891
88305,Pathology tissue exam,Lab,6892
27447,Total knee arthroplasty,Surgery,6893
95117,Allergy injection,Procedure,6894
35301,Bypass graft,Surgery,6895
90471,Immunization administration,Preventive,6896
A0425,Ambulance service,Procedure,6897
99213,"Office/outpatient visit, est",Evaluation & Management,6898
27447,Knee replacement,Surgery,6899
15734,Scar revision,Procedure,6900
71020,Chest X-ray,Imaging,6901
99213,Pediatric office visit,Evaluation & Management,6902
87070,"Culture, bacterial",Lab,6903
96372,Therapeutic injection,Procedure,6904
88305,Pathology tissue exam,Lab,6905
93458,Cardiac cath,Procedure,6906
99214,Office/outpatient visit EST - extended,Evaluation & Management,6907
31231,Nasal polypectomy,Procedure,6908
99214,Office visit extended,Evaluation & Management,6909
99214,Office/outpatient visit EST - extended,Evaluation & Management,6910
52000,Cystoscopy,Procedure,6911
00520,Anesthesia for procedures,Procedure,6912
80047,Renal panel,Lab,6913
12001,Simple repair of wound,Procedure,6914
99214,Office/outpatient visit EST - extended,Evaluation & Management,6915
90792,Rheumatology consult,Evaluation & Management,6916
11721,Debridement nail,Procedure,6917
35301,Bypass graft,Surgery,6918
50360,Dialysis access procedure,Procedure,6919
71020,Chest X-ray,Imaging,6920
95117,Allergy injection,Procedure,6921
92511,Speech audiometry,Diagnostic,6922
49900,Appendectomy,Surgery,6923
80047,Renal panel,Lab,6924
80048,Thyroid panel,Lab,6925
90791,Psychiatric diagnostic eval,Evaluation & Management,6926
95117,Allergy injection,Procedure,6927
67028,Retinal surgery,Surgery,6928
80047,Renal panel,Lab,6929
95816,EEG,Diagnostic,6930
99214,Office visit extended,Evaluation & Management,6931
A0425,Ambulance service,Procedure,6932
76830,Pelvic ultrasound,Imaging,6933
96372,Therapeutic injection,Procedure,6934
99213,Office visit,Evaluation & Management,6935
50360,Dialysis access procedure,Procedure,6936
99285,Emergency department visit - high severity,Emergency,6937
88305,Pathology tissue exam,Lab,6938
31500,Insert emergency airway,Procedure,6939
95115,Allergy testing,Procedure,6940
88305,Pathology tissue exam,Lab,6941
80048,Thyroid panel,Lab,6942
27447,Knee replacement,Surgery,6943
31500,Intubation,Procedure,6944
70450,CT Head without contrast,Imaging,6945
12001,Simple repair of wound,Procedure,6946
95117,Allergy injection,Procedure,6947
31231,Nasal polypectomy,Procedure,6948
58150,Cesarean delivery,Surgery,6949
99214,Office/outpatient visit EST - extended,Evaluation & Management,6950
93306,Echocardiogram,Imaging,6951
11721,Debridement nail,Procedure,6952
99214,"Office/outpatient visit, est",Evaluation & Management,6953
95117,Allergy injection,Procedure,6954
A0425,Ambulance service,Procedure,6955
99213,Pediatric office visit,Evaluation & Management,6956
93458,Cardiac cath,Procedure,6957
58150,Cesarean delivery,Surgery,6958
67028,Retinal surgery,Surgery,6959
15734,Scar revision,Procedure,6960
35301,Bypass graft,Surgery,6961
58150,Cesarean delivery,Surgery,6962
87070,"Culture, bacterial",Lab,6963
99213,Pediatric office visit,Evaluation & Management,6964
99213,"Office/outpatient visit, est",Evaluation & Management,6965
99285,Emergency department visit - high severity,Emergency,6966
00520,Anesthesia for procedures,Procedure,6967
99214,Office/outpatient visit EST - extended,Evaluation & Management,6968
50360,Dialysis access procedure,Procedure,6969
96413,Chemotherapy administration,Procedure,6970
92511,Speech audiometry,Diagnostic,6971
99214,Office visit extended,Evaluation & Management,6972
88305,Pathology tissue exam,Lab,6973
92014,Ophthalmology exam,Evaluation & Management,6974
90471,Immunization administration,Preventive,6975
76830,"Transvaginal us, non-ob",Imaging,6976
50360,Dialysis access procedure,Procedure,6977
27447,Knee replacement,Surgery,6978
88305,Pathology tissue exam,Lab,6979
31231,Nasal polypectomy,Procedure,6980
87070,"Culture, bacterial",Lab,6981
20610,"Arthrocentesis, small joint",Procedure,6982
92014,Ophthalmology exam,Evaluation & Management,6983
12001,Simple repair of wound,Procedure,6984
99213,Pediatric office visit,Evaluation & Management,6985
96372,Therapeutic injection,Procedure,6986
99285,Emergency department visit - high severity,Emergency,6987
15734,"Muscle-skin graft, trunk",Procedure,6988
70450,Ct head/brain w/o dye,Imaging,6989
95816,"Eeg, awake and drowsy",Diagnostic,6990
11721,Debridement nail,Procedure,6991
87070,"Culture, bacterial",Lab,6992
31500,Intubation,Procedure,6993
96413,Chemotherapy administration,Procedure,6994
11721,Debridement nail,Procedure,6995
88305,Pathology tissue exam,Lab,6996
96413,Chemotherapy administration,Procedure,6997
93458,Cardiac cath,Procedure,6998
88305,Pathology tissue exam,Lab,6999
92511,Speech audiometry,Diagnostic,7000
80048,Thyroid panel,Lab,7001
80047,Renal panel,Lab,7002
95816,EEG,Diagnostic,7003
76830,Pelvic ultrasound,Imaging,7004
94010,Pulmonary function test,Diagnostic,7005
11721,Debridement nail,Procedure,7006
94010,Pulmonary function test,Diagnostic,7007
99214,"Office/outpatient visit, est",Evaluation & Management,7008
99213,"Office/outpatient visit, est",Evaluation & Management,7009
90792,Rheumatology consult,Evaluation & Management,7010
70450,Ct head/brain w/o dye,Imaging,7011
99213,Pediatric office visit,Evaluation & Management,7012
99213,"Office/outpatient visit, est",Evaluation & Management,7013
99213,Pediatric office visit,Evaluation & Management,7014
99213,Office/outpatient visit EST,Evaluation & Management,7015
88305,Pathology tissue exam,Lab,7016
92511,Speech audiometry,Diagnostic,7017
70450,Ct head/brain w/o dye,Imaging,7018
94010,Breathing capacity test,Diagnostic,7019
93000,Electrocardiogram,Diagnostic,7020
87070,"Culture, bacterial",Lab,7021
54520,Orchiectomy,Surgery,7022
35301,Bypass graft,Surgery,7023
90791,Psychiatric diagnostic eval,Evaluation & Management,7024
99213,"Office/outpatient visit, est",Evaluation & Management,7025
71020,Chest X-ray,Imaging,7026
90791,Psychiatric diagnostic eval,Evaluation & Management,7027
17000,Destruction benign lesion,Procedure,7028
49900,Appendectomy,Surgery,7029
92511,Speech audiometry,Diagnostic,7030
11721,"Debride nail, 6 or more",Procedure,7031
88305,Pathology tissue exam,Lab,7032
35301,Bypass graft,Surgery,7033
49900,Appendectomy,Surgery,7034
88305,Pathology tissue exam,Lab,7035
88305,Pathology tissue exam,Lab,7036
96413,Unknown Procedure,Procedure,7037
76830,Pelvic ultrasound,Imaging,7038
92014,Ophthalmology exam,Evaluation & Management,7039
71020,Chest X-ray,Imaging,7040
92014,Ophthalmology exam,Evaluation & Management,7041
80050,General health panel,Lab,7042
11721,"Debride nail, 6 or more",Procedure,7043
96413,Chemotherapy administration,Procedure,7044
58150,Cesarean delivery,Surgery,7045
88305,Pathology tissue exam,Lab,7046
67028,Retinal surgery,Surgery,7047
92511,Speech audiometry,Diagnostic,7048
90471,Immunization administration,Preventive,7049
31500,Intubation,Procedure,7050
88305,Pathology tissue exam,Lab,7051
27447,Knee replacement,Surgery,7052
88305,Pathology tissue exam,Lab,7053
00520,Anesthesia for procedures,Procedure,7054
15734,Scar revision,Procedure,7055
11102,Skin lesion excision,Procedure,7056
99214,Office/outpatient visit EST - extended,Evaluation & Management,7057
88305,Pathology tissue exam,Lab,7058
90791,Psychiatric diagnostic eval,Evaluation & Management,7059
90792,Rheumatology consult,Evaluation & Management,7060
71020,Chest X-ray,Imaging,7061
20610,"Drain/inject, joint/bursa",Procedure,7062
88305,Pathology tissue exam,Lab,7063
88305,Tissue exam by pathologist,Lab,7064
88305,Pathology tissue exam,Lab,7065
99213,Office/outpatient visit EST,Evaluation & Management,7066
96413,Chemotherapy administration,Procedure,7067
71020,Chest X-ray,Imaging,7068
52000,Cystoscopy,Procedure,7069
20610,"Arthrocentesis, small joint",Procedure,7070
96372,Therapeutic injection,Procedure,7071
20610,"Arthrocentesis, small joint",Procedure,7072
95117,Allergy injection,Procedure,7073
88305,Pathology tissue exam,Lab,7074
35301,Bypass graft,Surgery,7075
87070,"Culture, bacterial",Lab,7076
99214,Office visit extended,Evaluation & Management,7077
15734,Scar revision,Procedure,7078
99213,"Office/outpatient visit, est",Evaluation & Management,7079
31500,Intubation,Procedure,7080
90791,Psychiatric diagnostic eval,Evaluation & Management,7081
71020,Chest X-ray,Imaging,7082
00520,Anesthesia for procedures,Procedure,7083
90471,Immunization administration,Preventive,7084
99213,Office visit,Evaluation & Management,7085
92014,Ophthalmology exam,Evaluation & Management,7086
80050,General health panel,Lab,7087
71020,Chest X-ray,Imaging,7088
